article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
926754001,926754,SIBLING 2 CREW,252,Sweater,Garment Upper body,1010002,Application/3D,92,Green,7,Medium,19,Green,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Top in sweatshirt fabric made from a cotton blend with a terry motif on the front. Gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
926754002,926754,SIBLING 2 CREW,252,Sweater,Garment Upper body,1010002,Application/3D,7,Grey,1,Dusty Light,12,Grey,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Top in sweatshirt fabric made from a cotton blend with a terry motif on the front. Gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
926799001,926799,Montmartre,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a cotton weave with a small, gathered stand-up collar, buttons at the top and long, wide sleeves with buttoned cuffs. Gathered seam at the waist for added width and soft draping."
926842001,926842,NASA Fancy s/s tee,255,T-shirt,Garment Upper body,1010005,Colour blocking,9,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Block-coloured T-shirt in cotton jersey with a print motif, text-print trims down the sleeves and a ribbed trim around the neckline."
926847001,926847,OAT regular tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"T-shirt in pima cotton jersey with a round, rib-trimmed neckline and a straight-cut hem with short slits in the sides."
926847002,926847,OAT regular tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"T-shirt in pima cotton jersey with a round, rib-trimmed neckline and a straight-cut hem with short slits in the sides."
926983001,926983,SAMURAI STRUCTURE HALF ZIP,252,Sweater,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear,"Jumper in soft, fine-knit cotton with a stand-up collar, zip at the top and ribbing at the cuffs and hem."
926993001,926993,DIV+ Cava,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short dress in a softly draping weave with a collar, V-neck, concealed buttons down the front and a tie belt at the waist. Long sleeves with buttoned cuffs, and a rounded hem. Unlined."
927006001,927006,CLARISSA LS BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in satin with a round neckline at the top, cut-out section with an opening and concealed hook-and-eye fastener at the top of the front, and sweetheart neckline below with a gathered seam. Long puff sleeves with gathered seams to the cuffs for a draped effect."
927017001,927017,HARLEY SLIM FIT SHIRT,259,Shirt,Garment Upper body,1010028,Mesh,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Fitted shirt in airy mesh with a collar, buttons down the front and long sleeves with buttoned cuffs."
927026001,927026,Sibling 2 SG hood,308,Hoodie,Garment Upper body,1010001,All over pattern,61,Light Purple,3,Light,6,Lilac Purple,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Hoodie in sweatshirt fabric made from a cotton blend with a text print on the front. Jersey-lined hood, long raglan sleeves, and ribbing at the cuffs and hem."
927027001,927027,Siblings crew,252,Sweater,Garment Upper body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Long-sleeved top in sweatshirt fabric made from a cotton blend with a glittery text print on the front and ribbing around the neckline, cuffs and hem. Soft brushed inside."
927068002,927068,Rain fur coat,262,Jacket,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Short coat in printed faux fur with a large collar, wide sleeves, a diagonal fastening with concealed hook-and-eye fasteners at the front, and front pockets. Unlined."
927126002,927126,Aisha jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless jumpsuit in jersey with a small stand-up collar that has gathers at the front and an opening at the back with buttons at the back of the neck. Elasticated seam at the waist with pleats at the front for added width, a tie belt and tapered legs."
927225001,927225,Morning sweater,252,Sweater,Garment Upper body,1010022,Jacquard,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft jacquard knit with long puff sleeves and ribbing around the neckline, cuffs and hem."
927336001,927336,Cypress Dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Straight-cut, knee-length dress in woven fabric with a small, gathered collar and V-shaped opening at the top. Long sleeves with buttoned cuffs, a narrow detachable belt at the waist, and a rounded hem. Slightly longer at the back. Unlined."
927336002,927336,Cypress Dress,265,Dress,Garment Full body,1010017,Stripe,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Straight-cut, knee-length dress in woven fabric with a small, gathered collar and V-shaped opening at the top. Long sleeves with buttoned cuffs, a narrow detachable belt at the waist, and a rounded hem. Slightly longer at the back. Unlined."
927339001,927339,DIV+ Price tee,255,T-shirt,Garment Upper body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,Boxy-style T-shirt in soft cotton jersey with a round neckline.
927347001,927347,DIV+ Tiger,252,Sweater,Garment Upper body,1010014,Placement print,8,Dark Grey,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Shorter top in sweatshirt fabric made from a cotton blend with a print motif on the front, a round neckline, dropped shoulders and long sleeves. Ribbing around the neckline and cuffs. Soft brushed inside. The polyester content of the sweatshirt is recycled."
927358001,927358,Bobbie Blazer,264,Blazer,Garment Upper body,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,4091,Price Items,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Cropped blazer in woven fabric with notch lapels, a covered button at the front, seams at the front and long sleeves. Unlined."
927382002,927382,Lollo dress,265,Dress,Garment Full body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Knee-length dress in soft jersey with a slight sheen. Round neckline with a small opening and twisted detail at the front, long sleeves with narrow cuffs, and a seam at the waist. Unlined."
927491001,927491,Cala s2,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short dress in woven fabric with a small stand-up collar and a V-shaped opening with a concealed button at the front. Yoke with gathers at the shoulders and back, long sleeves with buttoned cuffs and a seam with covered elastication and a sewn-in belt at the waist. Unlined."
927491002,927491,Cala s2,265,Dress,Garment Full body,1010001,All over pattern,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short dress in woven fabric with a small stand-up collar and a V-shaped opening with a concealed button at the front. Yoke with gathers at the shoulders and back, long sleeves with buttoned cuffs and a seam with covered elastication and a sewn-in belt at the waist. Unlined."
927529001,927529,Truman top,254,Top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long-sleeved top in soft mesh with a round neck and extra-long, gathered sleeves."
927529002,927529,Truman top,254,Top,Garment Upper body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long-sleeved top in soft mesh with a round neck and extra-long, gathered sleeves."
927529004,927529,Truman top,254,Top,Garment Upper body,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long-sleeved top in soft mesh with a round neck and extra-long, gathered sleeves."
927530004,927530,Battleship dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long dress in mesh with a round neckline, long sleeves and concealed elastication down the front and sleeves for a draped look. Lined."
927530005,927530,Battleship dress,265,Dress,Garment Full body,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long dress in mesh with a round neckline, long sleeves and concealed elastication down the front and sleeves for a draped look. Lined."
927530006,927530,Battleship dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long dress in mesh with a round neckline, long sleeves and concealed elastication down the front and sleeves for a draped look. Lined."
927553002,927553,Nutmeg Top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Cropped, V-neck bralette top with draped cups, narrow, adjustable shoulder straps and smocking at the back. Lined."
927559001,927559,CLOUDBERRY DRESS,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a crêpe weave with a stand-up collar and V-shaped opening at the top with ties at the front. 3/4-length puff sleeves with buttoned cuffs, a seam at the hips and flared skirt. Unlined."
927559002,927559,CLOUDBERRY DRESS,265,Dress,Garment Full body,1010004,Check,63,Dark Purple,5,Bright,6,Lilac Purple,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a crêpe weave with a stand-up collar and V-shaped opening at the top with ties at the front. 3/4-length puff sleeves with buttoned cuffs, a seam at the hips and flared skirt. Unlined."
927560001,927560,VERA SHIRT DRESS,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a sheen. Collar, buttons at the top, long puff sleeves with buttoned cuffs, a seam at the waist and a flared skirt. Unlined."
927560002,927560,VERA SHIRT DRESS,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a sheen. Collar, buttons at the top, long puff sleeves with buttoned cuffs, a seam at the waist and a flared skirt. Unlined."
927576002,927576,ATHENS MUSCLEFIT  MOCKNECK,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"Long-sleeved, turtleneck top in cotton jersey. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders and tapered sleeves to create a flattering silhouette."
927576004,927576,ATHENS MUSCLEFIT  MOCKNECK,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"Long-sleeved, turtleneck top in cotton jersey. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders and tapered sleeves to create a flattering silhouette."
927662002,927662,Mayflower blouse,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in an airy weave with a small, gathered, stand-up collar and V-shaped opening at the front with narrow ties at the neck. Long sleeves and wide cuffs with narrow ties."
927791004,927791,Endgame sweater,252,Sweater,Garment Upper body,1010016,Solid,21,Light Yellow,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Top in lightweight cotton sweatshirt fabric with a rib-trimmed neckline, defined, padded shoulders and long sleeves."
927791005,927791,Endgame sweater,252,Sweater,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Top in lightweight cotton sweatshirt fabric with a rib-trimmed neckline, defined, padded shoulders and long sleeves."
927792003,927792,Hakuna top,253,Vest top,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Cropped, fitted top in soft jersey with narrow, adjustable shoulder straps and a sweetheart neckline. Vertical seams with concealed elastication to create a draped effect and a concealed silicone trim top and bottom for best fit. Lined."
927792005,927792,Hakuna top,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Cropped, fitted top in soft jersey with narrow, adjustable shoulder straps and a sweetheart neckline. Vertical seams with concealed elastication to create a draped effect and a concealed silicone trim top and bottom for best fit. Lined."
927797001,927797,Hilma Trench coat,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Double-breasted trenchcoat in softly draping cotton twill with notch lapels and a loose yoke with a button at the front. Detachable soft belt with a plastic buckle at the waist, double-layered shoulders and long, wide sleeves with a tab and buckle at the cuffs. Diagonal welt front pockets, a yoke at the back and a single back vent. Lined."
927858001,927858,Lisa LS.,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in soft cotton jersey with a wide, round neckline and long sleeves."
927858002,927858,Lisa LS.,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in soft cotton jersey with a wide, round neckline and long sleeves."
927913001,927913,SERENA 5-p tanktop,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Tops in soft cotton jersey with narrow shoulder straps.
927922001,927922,Roxy Blouse.,258,Blouse,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in satin crêpe with a boat neck, long sleeves and wide cuffs with metal buttons."
927922002,927922,Roxy Blouse.,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in satin crêpe with a boat neck, long sleeves and wide cuffs with metal buttons."
927922003,927922,Roxy Blouse.,258,Blouse,Garment Upper body,1010016,Solid,32,Orange,1,Dusty Light,3,Orange,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in satin crêpe with a boat neck, long sleeves and wide cuffs with metal buttons."
927922004,927922,Roxy Blouse.,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in satin crêpe with a boat neck, long sleeves and wide cuffs with metal buttons."
927936001,927936,City life rollerneck jaq,252,Sweater,Garment Upper body,1010022,Jacquard,13,Beige,2,Medium Dusty,1,Mole,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft jacquard knit with a ribbed polo neck, long raglan sleeves and ribbing at the cuffs and hem."
927936002,927936,City life rollerneck jaq,252,Sweater,Garment Upper body,1010022,Jacquard,6,Light Grey,1,Dusty Light,12,Grey,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft jacquard knit with a ribbed polo neck, long raglan sleeves and ribbing at the cuffs and hem."
927953001,927953,ED Becker polo top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Fitted polo shirt in ribbed jersey with a collar, button placket and short sleeves."
927957001,927957,JENKINS DRESS 19.99,265,Dress,Garment Full body,1010001,All over pattern,32,Orange,7,Medium,3,Orange,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a round neckline and an opening with a button at the back of the neck. Long sleeves with narrow elastication and a flounced trim at the cuffs. Elasticated seam at the waist and a layered, tiered skirt. Lined."
927993001,927993,OASIS 3-pcs set,255,T-shirt,Garment Upper body,1010014,Placement print,19,Greenish Khaki,4,Dark,20,Khaki green,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"3-piece set with a zip-through hoodie and joggers in sweatshirt fabric and a jersey T-shirt. Hoodie with a zip down the front and ribbing at the cuffs and hem. Joggers in a relaxed fit with an easy pull-on, elasticated waist and tapered legs with ribbed hems. T-shirt with a print motif."
927993002,927993,OASIS 3-pcs set,255,T-shirt,Garment Upper body,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"3-piece set with a zip-through hoodie and joggers in sweatshirt fabric and a jersey T-shirt. Hoodie with a zip down the front and ribbing at the cuffs and hem. Joggers in a relaxed fit with an easy pull-on, elasticated waist and tapered legs with ribbed hems. T-shirt with a print motif."
928020001,928020,Lulea Drawstring Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Short, wide jumper in a soft knit with a deep V-neck, dropped shoulders, long, wide sleeves and a vertical drawstring down the front."
928020002,928020,Lulea drawstring sweater,252,Sweater,Garment Upper body,1010016,Solid,63,Dark Purple,5,Bright,6,Lilac Purple,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Short, wide jumper in a soft knit with a deep V-neck, dropped shoulders, long, wide sleeves and a vertical drawstring down the front."
928044001,928044,DIV+ Clover,265,Dress,Garment Full body,1010001,All over pattern,32,Orange,7,Medium,3,Orange,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short chiffon dress with a smocked stand-up collar and flounces at the front that continue over the shoulders and down the back. Long sleeves with smocked cuffs, and a gathered seam at the waist and hem. Lined."
928049003,928049,Matata dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short, fitted dress in gathered jersey with a sweetheart neckline and narrow, adjustable shoulder straps. Lined."
928049004,928049,Matata dress,265,Dress,Garment Full body,1010016,Solid,83,Dark Turquoise,2,Medium Dusty,19,Green,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short, fitted dress in gathered jersey with a sweetheart neckline and narrow, adjustable shoulder straps. Lined."
928070001,928070,IZZY DRESS,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in cotton poplin with a large, frill-trimmed collar and a small opening with a button at the back of the neck. 3/4-length puff sleeves with narrow, buttoned cuffs and a gathered seam at the waist. Unlined."
928070002,928070,IZZY DRESS,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in cotton poplin with a large, frill-trimmed collar and a small opening with a button at the back of the neck. 3/4-length puff sleeves with narrow, buttoned cuffs and a gathered seam at the waist. Unlined."
928097001,928097,Cher dress,265,Dress,Garment Full body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in lightweight viscose twill with a sheen. A-line style with a high, smocked collar and decorative gathers at the top, an opening with concealed hook-and-eye fasteners at the back and long balloon sleeves with a puff at the shoulders and smocking at the cuffs."
928097002,928097,Cher dress,265,Dress,Garment Full body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in lightweight viscose twill with a sheen. A-line style with a high, smocked collar and decorative gathers at the top, an opening with concealed hook-and-eye fasteners at the back and long balloon sleeves with a puff at the shoulders and smocking at the cuffs."
928098001,928098,LOVELY dress set,270,Garment Set,Garment Full body,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Set with a dress and pair of leggings in soft jersey. Dress with long sleeves and an elasticated seam at the waist. Leggings with an elasticated waist. The cotton content of the dress and leggings is organic.
928098004,928098,LOVELY dress set,270,Garment Set,Garment Full body,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Set with a dress and pair of leggings in soft jersey. Dress with long sleeves and an elasticated seam at the waist. Leggings with an elasticated waist. The cotton content of the dress and leggings is organic.
928111001,928111,SPEED POLLY PU BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,Smocked blouse in soft imitation leather with a frill trim at the top and hem. Short puff sleeves with elastication and a frill trim. Unlined.
928153001,928153,Ace hood,252,Sweater,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Hoodie in organic cotton sweatshirt fabric with a lined, drawstring hood, low dropped shoulders, wide sleeves and ribbing at the cuffs and hem. Soft brushed inside."
928158002,928158,Stinson overshirt,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Oversized shirt jacket in a felted weave with a collar, concealed fastening down the front and yoke with a pleat at the back. Large, open chest pockets, low dropped shoulders, long sleeves with concealed fasteners at the cuffs, and a rounded hem. Unlined."
928158003,928158,Stinson overshirt,262,Jacket,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Oversized shirt jacket in a felted weave with a collar, concealed fastening down the front and yoke with a pleat at the back. Large, open chest pockets, low dropped shoulders, long sleeves with concealed fasteners at the cuffs, and a rounded hem. Unlined."
928171001,928171,MC Cypress dress,265,Dress,Garment Full body,1010017,Stripe,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Straight-cut, knee-length dress in woven fabric with a small, gathered collar and V-shaped opening at the top. Long sleeves with buttoned cuffs, a narrow detachable belt at the waist, and a rounded hem. Slightly longer at the back. Unlined."
928183001,928183,PQ ZURICH DRESS,265,Dress,Garment Full body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Calf-length, straight-cut dress in woven fabric made from a silk blend with a collar, pleats at the top and buttons down the front. Gently dropped shoulders, long sleeves with buttoned cuffs, a narrow tie belt at the waist, and slits in the sides. Unlined."
928189001,928189,NAOMI SS BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Short, airy, straight-fit blouse with a round neckline, opening and button at the back of the neck, and short, frill-trimmed puff sleeves with narrow elastication."
928206001,928206,Croissant,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in an airy cotton weave with a collar, buttons down the front and yoke at the back. Long puff sleeves with smocking at the elbows and buttoned cuffs, and a rounded hem. Slightly longer at the back."
928324001,928324,Alexa puffer vest,262,Jacket,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Padded puffer gilet with a stand-up collar, wind flap with press-studs down the front, diagonal welt pockets and a drawstring at the waist. Recycled polyester lining."
928331001,928331,Tommy Knitted Hood,252,Sweater,Garment Upper body,1010016,Solid,23,Dark Yellow,7,Medium,19,Green,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft rib knit with low dropped shoulders, long sleeves and a hood with a wide, fine-knit drawstring."
928331002,928331,Tommy Knitted Hood,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft rib knit with low dropped shoulders, long sleeves and a hood with a wide, fine-knit drawstring."
928332001,928332,Boilersuit Elastic,268,Dungarees,Garment Full body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Boiler suit in soft, washed cotton denim with a collar, concealed zip down the front and a yoke front and back. Long sleeves, chest, front and back pockets, and wide elastication at the waist. The cotton content of the boiler suit is partly recycled."
928351001,928351,Navarro,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Shirt in an airy cotton weave with a collar, buttons down the front and long puff sleeves with buttoned cuffs."
